count,title,subtitle,link,cover_image_url,ground_truth
1938,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1939,Fetuses Found in Chinese Restaurant Freezers?,"An old urban legend about Chinese food made from aborted fetuses or unwanted babies resurfaced, this time alongside a gruesome picture.",https://www.snopes.com/fact-check/fetuses-found-in-chinese-restaurant-freezers/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1940,Is This a Newly Hatched Dragon?,An image purportedly showing a baby dragon was circulated online.,https://www.snopes.com/fact-check/false-baby-dragon-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1941,Does This Photograph Show Bernie Sanders at a 1962 Civil Rights Sit-In?,A photograph said to show Bernie Sanders at a 1962 sit-in was the subject of considerable dispute over whom it really pictured.,https://www.snopes.com/fact-check/sanders-civil-rights-photos/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1942,Is This a Waterslide Over Dubai?,"""Who would you slide with?""",https://www.snopes.com/fact-check/dubai-water-slide-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1943,"No, Copperhead Snakes Aren’t Living Inside Fish Mouths","An old photo showing a snake inside the mouth of a fish is being recirculated, this time with a fake message about copperhead snakes biting anglers.",https://www.snopes.com/fact-check/copperhead-snake-angler-warning/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1944,FALSE: Photos of a ‘Trampoline Bridge’ Don’t Show a Real Structure,"Photos of a ""trampoline bridge"" in Paris show a concept, not a real architectural structure.",https://www.snopes.com/fact-check/trampoline-bridge-paris-photos/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1945,Coca-Cola Isn’t Selling a ‘Share a Coke with the KKK’ Bottle,"Artwork from an online protest asking Coca-Cola not to sponsor the 2016 Republican National Convention led some to believe that the company actually sold a ""KKK"" bottle.",https://www.snopes.com/fact-check/coca-cola-kkk-trump/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1946,Video Shows Person Who Climbed Chicago’s Bean?,"The video, which showed the ""first person to climb the Bean,"" was almost convincing.",https://www.snopes.com/fact-check/bean-climber-video-chicago/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1947,Animal Testing Conducted by MAC Cosmetics?,The photograph actually shows a mass spaying and neutering event at the University of Florida — not animal testing.,https://www.snopes.com/fact-check/animal-testing-cosmetics-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1948,The ‘World’s Cutest Rodent’?,"A photograph purportedly showing ""the world's cutest rodent"" is a felt doll, but its real counterpart does exist.",https://www.snopes.com/fact-check/worlds-cutest-rodent/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1949,Photo: Man Standing on Large Pile of Bison Skulls,"""Bison bones were used in refining sugar, and in making fertilizer and fine bone china.""",https://www.snopes.com/fact-check/pile-bison-bones-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1950,Does This Video Shows Giraffes Jumping Off a High Dive?,Giraffe-diving is not yet an Olympic sport.,https://www.snopes.com/fact-check/high-diving-giraffe-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1951,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1952,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1953,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1954,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1955,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1956,Photograph Shows Endangered Fennec Hare?,"The ""fennec hare,"" while adorable, isn't endangered — because it doesn't exist.",https://www.snopes.com/fact-check/fennec-hare/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1957,Trump Tower Chicago ‘No’ Pic,A photograph that appeared to show the residents of Chicago's Trump Tower objecting to his campaign was digitally altered.,https://www.snopes.com/fact-check/trump-tower-chicago-no/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1958,Earth in a ‘Cradle of Clouds’,"A supposed Hubble Telescope photograph of Earth within a ""cradle of clouds"" is actually an artwork.",https://www.snopes.com/fact-check/cradle-of-clouds-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1959,Two Droplets,"The sudden appearance of a blog named ""Two Droplets"" and its claim of a mysterious drain cleaner accident prompted more questions than answers.",https://www.snopes.com/fact-check/two-droplets/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1960,‘7D’ Whale Hologram,"A video purportedly shows a ""7D hologram"" virtual whale splashing through a school gym floor, but it's a promotional video showcasing Magic Leap technology.",https://www.snopes.com/fact-check/7d-hologram-whale-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1961,Is the Russian Army Using Exosuits?,"A viral image purportedly shows two Russian soldiers wearing ""exosuits"" in Syria.",https://www.snopes.com/fact-check/russia-exosuit-syria-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1962,Is This What Happens When You Park in a Handicapped Parking Spot in Brazil?,A video showing the creative shaming of a motorist who illegally parked in a handicapped spot was created by the YouTube comedy team Canal Boom.,https://www.snopes.com/fact-check/handicap-parking-brazil-prank-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1963,Captain America Deemed Offensive?,"A woman claimed that her brother's Captain America costume was deemed ""offensive"" by school officials, but details of the incident conflicted with that claim.",https://www.snopes.com/fact-check/captain-america-deemed-offensive/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-false
1964,Does This Video Capture a Weather Reporter Slapped in the Face by a Large Fish?,"A viral video showed a ""weather reporter"" getting smacked in the face by a flying fish during a broadcast, but the footage appeared to be faked.",https://www.snopes.com/fact-check/woman-versus-fish/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1965,Is This a Military Pilot’s Selfie Taken During a Stadium Flyover?,"A claimant for the title of ""greatest selfie ever taken.""",https://www.snopes.com/fact-check/jet-flyover-selfie/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1966,Aborted Fetuses Found in Michigan Dumpster?,"A graphic image shows fetuses found along a riverbank in Nepal, not fetuses discovered in a Dumpster behind a Michigan abortion clinic.",https://www.snopes.com/fact-check/aborted-fetuses-dumpster-michigan/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1967,Mother Teresa at 18,A viral photograph does not actually show famous Roman Catholic missionary Mother Teresa at age 18.,https://www.snopes.com/fact-check/mother-teresa-age-18/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1968,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1969,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1970,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1971,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1972,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1973,Photograph Doesn’t Show Bernie and Jane Sanders at an LGBT March,An image from the movie 'The Rocky Horror Picture Show' is being shared as a photograph Bernie and Jane Sanders at a 1975 LGBT march.,https://www.snopes.com/fact-check/bernie-sanders-rocky-horror/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1974,Is This Donald Trump’s Cousin’s Obituary?,A purported obituary from Donald Trump's recently-deceased cousin implored the public not to vote for the GOP presidential contender.,https://www.snopes.com/fact-check/trumps-cousins-obituary/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1975,Siberian Tigers Stalk Firefighter in Washington Cascades,A satirical Facebook group shared a photograph purportedly showing a pair of Siberian tigers stalking a firefighter.,https://www.snopes.com/fact-check/siberian-tigers-washington-cascades/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
